year,fire_name,acres,county,latitude,longitude
1998.0,STALLION FIRE,945.72424,San Bernardino,34.02828832856426,-117.24427054528796
1998.0,COVINGTON FIRE,781.46954,San Bernardino,34.09570429914989,-116.34500097871368
1998.0, ,318.83698,San Bernardino,34.076274065720355,-117.0560895112743
1998.0,EDNA,28136.326,Riverside,33.89637639895333,-116.99744312615545
1998.0,BEALE ASSIST,1276.6108,Yuba,39.151397756991315,-121.4051180332386
1998.0,SMART,343.52805,Yuba,39.200906232594036,-121.34112611363659
1998.0,SULLY,20.426235,Mendocino,39.69592137569638,-123.43303938674613
1998.0,RETECH,56.759716,Mendocino,39.037609162756766,-123.13920312541389
1998.0,BLUE,22.392323,Mendocino,39.89010751179316,-123.53914742425283
1998.0,CANYON,11.954369,San Diego,32.597372279174735,-116.5390455270063
1998.0,CAMNO SAN BERNARDO,94.9573,San Diego,33.02557034990748,-117.09626429140502
1998.0,SAN HEDRIN,4.9889383,Lake,39.505230026857376,-123.03824126415773
1998.0,HAUL,163.9664,Lake,39.4104274073961,-123.00905903345605
1998.0,SOUTH MOUNTAIN,116.99369,Ventura,34.284840043715334,-119.11558349847478
1998.0,BUCHER,11.088181,Modoc,41.61053938495752,-120.93302331770569
1998.0,NORTH CROWDER,2693.055,Modoc,41.76311247831903,-120.55255176354494
1998.0,BRUNS,100.056885,Alameda,37.7861528305783,-121.62494710891357
1998.0,DEL PUERTO,110.239944,Stanislaus,37.469998807089475,-121.23569865222271
1998.0,MT. HOUSE,68.38533,Alameda,37.76388862208082,-121.57937238448262
1998.0,BYRON,55.021103,Contra Costa,37.81837422371128,-121.59190547350026
1998.0,HWY 120 #3,152.76755,Tuolumne,37.84423300624452,-120.56629909917231
1998.0, ,144.31137,Humboldt,41.31030518811793,-123.77728051783669
1998.0, ,625.0103,Humboldt,41.29946404735844,-123.78161969734488
1998.0, ,11140.899,Humboldt,41.32858628597696,-123.81413292658831
1998.0,YANKEE,1240.6654,Kern,35.640684264991165,-118.44927600217031
1998.0,LUCAS,14.618478,Kern,35.49090138972515,-118.69828235935097
1998.0,GARCIA,138.33362,Mendocino,39.49219722341433,-123.09756590927674
1998.0,OGILVY (ATTEMPTED BACKFIRE),68.185295,Santa Barbara,34.626340427446415,-119.62269501643021
1998.0,OGILVY,4029.3008,Santa Barbara,34.59812119632474,-119.63276738749602
1998.0,BOAT_HOUSE,2.0886693,Santa Barbara,34.55897732928197,-120.60397901027919
1998.0, ,337.35837,Humboldt,41.26222310098626,-123.45903511501223
1998.0, ,495.12555,Humboldt,41.26087639375269,-123.72499064253019
1998.0, ,1067.7965,Humboldt,41.23724018725861,-123.72554660979257
1998.0, ,612.90204,Humboldt,41.20451967132802,-123.70809160602299
1998.0, ,84.467674,Humboldt,41.26253535573781,-123.64738670271011
1998.0, ,196.70995,Humboldt,41.2316623278875,-123.5331970131001
1998.0, ,5.065683,Humboldt,41.25109562469845,-123.56615009657199
1998.0, ,90.80735,Humboldt,41.29513757596267,-123.57597042035258
1998.0,FRANKISH,22.892233,San Bernardino,34.171347951779794,-117.66291516905581
1998.0,PACHECO,208.98416,Merced,37.09720050238395,-121.15417610727587
1998.0,MERCY,4957.5483,Merced,36.88175805955205,-120.81385323452442
1998.0,152 FIRE,419.99023,Merced,37.04382609695919,-120.97496293312572
1998.0,CANAL,659.604,Madera,37.081677266660385,-119.94978292455409
1998.0,POWERHOUSE,1995.903,Tehama,40.41010944504735,-121.8889312816269
1998.0,MANTON #3,1059.8834,Tehama,40.366517822197665,-122.01028812718462
1998.0,152 FIRE,888.5771,Merced,37.08158281330287,-121.06944480659922
1998.0,SHASTINA,293.79022,Siskiyou,41.52187494294614,-122.40698206938639
1998.0,TRAIL,805.91266,San Luis Obispo,35.318990342236674,-119.95249419068696
1998.0,DIEFENDERFER,115.80182,San Luis Obispo,35.34783415809895,-120.00911310283952
1998.0,BITTERWATER,275.4392,San Luis Obispo,35.37566494951284,-120.08309938950113
1998.0,CALIF. VALLEY CSD,670.12415,San Luis Obispo,35.26347210907134,-119.95443645710002
1998.0, ,496.06793,Del Norte,41.487050310991826,-123.8609170285483
1998.0, ,3617.2446,Humboldt,41.43722106718025,-123.78916165447264
1998.0, ,318.17072,Del Norte,41.416774528951876,-123.69953133718032
1998.0, ,305.5092,Humboldt,41.31919000091866,-123.80940064193067
1998.0, ,441.6304,Humboldt,41.37911557827688,-123.66465219042458
1998.0, ,233.92989,Humboldt,41.339482005597915,-123.59344917012704
1998.0, ,106.857895,Humboldt,41.31142591650567,-123.78417987609006
1998.0, ,469.14536,Humboldt,41.28458068340782,-123.78279187611022
1998.0, ,389.16312,Humboldt,41.34914070175474,-123.68646923323374
1998.0, ,93.31925,Humboldt,41.29813936924517,-123.57994268462383
1998.0, ,287.48715,Humboldt,41.32820192720517,-123.55414819818574
1998.0, ,258.51154,Humboldt,41.304939147201964,-123.48125163660345
1998.0, ,99.92675,Humboldt,41.288902631103674,-123.54915433523388
1998.0, ,129.63467,Humboldt,41.26654980527534,-123.47046022278263
1998.0,AERA,2479.8364,Kern,35.540083574588934,-118.92208474721265
1998.0,WOLF,833.33,Kern,34.997976757344865,-119.14651060216514
1998.0,VAQUEROS,60.522587,Contra Costa,37.838059446105326,-121.66846767932695
1998.0,LOS GATOS,298.71005,Fresno,36.2539451755415,-120.50313356032461
1998.0,COYOTE,61.001804,Lassen,40.85024465800629,-120.96794320724878
1998.0,REFUGE,9674.954,Siskiyou,41.88276287635195,-121.6604086577484
1998.0,TGU DENNY,74.18335,Tehama,40.28082868202701,-122.1218342731831
1998.0,SKYLINE,8.934291,Kern,35.29274981119121,-119.57620017358816
1998.0,PENTLAND,154.93634,Kern,35.043494227647436,-119.34626843509444
1998.0,CLUB,13.641192,Kern,35.12401849565956,-119.42405606009748
1998.0,DERBY,80.31471,Kern,35.273752972481596,-119.59891887302439
1998.0,SPANISH,119.663216,San Luis Obispo,35.061312195535955,-119.94367973268966
1998.0,HAZELTON,26.72859,Kern,35.04032488518035,-119.38168949942504
1998.0,RESERVE,57.5873,Kern,35.71535531480213,-119.58286142207064
1998.0,RIVER,98.48841,Kern,34.93877763095277,-119.15024742237657
1998.0,STANDARD,109.5765,Kern,35.42041461014798,-119.75854253922887
1998.0,SYCAMORE,8.352713,Los Angeles,34.132635184483796,-117.79163191749075
1998.0,FOOTHILL,9.464169,Los Angeles,34.13856653708665,-117.94199339856247
1998.0,LOPEZ,16.958138,Los Angeles,34.319637652590224,-118.37934591252365
1998.0, ,55.70852,Monterey,35.81538113928765,-120.76220421756074
1998.0, ,75.596115,San Luis Obispo,35.76064367438702,-120.73652775842955
1998.0, ,7.9528027,San Luis Obispo,35.76543468308551,-120.7757022750819
1998.0, ,9.513535,San Luis Obispo,35.76494782387461,-120.76147942218326
1998.0, ,35.250256,San Luis Obispo,35.75912710223991,-120.75517410542045
1998.0, ,1356.8036,San Luis Obispo,35.78308032508801,-120.81864246436245
1998.0, ,31.417122,Monterey,35.8275836349999,-120.76822059783534
1998.0, ,20.296465,San Luis Obispo,35.775243191542785,-120.75979240207698
1998.0, ,109.79487,San Luis Obispo,35.731572848898125,-120.83601330244647
1998.0, ,377.73145,Monterey,35.81770500621912,-120.76839277908633
1998.0, ,7344.6387,Monterey,35.81943770988787,-120.79352544315219
1998.0,MINE,95.599525,Kern,35.719795334105456,-118.44614504280551
1998.0,OLIVER,270.52066,Kern,35.697333545593786,-118.17337158393086
1998.0,TOM,3411.5806,Inyo,37.32295285840375,-118.61750038714331
1998.0,ROUGH,896.8691,Fresno,36.86740430408493,-118.99608560018132
1998.0,COFFEE,8.89765,Tulare,36.15482423153041,-118.73715572045242
1998.0,MANTER,11.469838,Tulare,35.841643198574495,-118.287207239309
1998.0,BUCK,841.2689,Del Norte,41.64250083325928,-123.8563013897177
1998.0,MID-BASIN WEST,52.397533,Humboldt,41.13857404674259,-123.89263233617726
1998.0,98 ELK,37.00419,Humboldt,41.224015490456225,-123.96399982152802
1998.0,AIRSTRIP,2.020026,Santa Barbara,33.988785640250505,-119.6793366246025
1998.0,TRAIL,49.77883,Tuolumne,38.07469997708261,-119.85035648235639
1998.0,LOOKOUT2,32.702065,Tulare,36.44009737095247,-118.75322100106254
1998.0,HARDEN,117.95064,Tuolumne,37.87898873471987,-119.68735117553048
1998.0,HOOVER,9.749081,Madera,37.63476283146789,-119.48828207496882
1997.0,BRONCO,67.92581,San Diego,32.702270811441984,-116.57569897014886
1997.0,MILE,1058.8218,Madera,37.020584942764195,-119.76843684506916
1997.0,TELESCOPE,38.21358,Humboldt,40.99918623865377,-123.70207733057025
1997.0,HOPPER,24797.385,Ventura,34.47454018643977,-118.81635934082468
1997.0,TOWER II,529.69696,Tulare,36.337826116984914,-118.38884925834817
1997.0,CASTLE,84.56194,Tulare,36.15365213802236,-118.45777198867319
1997.0,SOUTH LAKE,16.821247,Kern,35.6662610817454,-118.34286623707096
1997.0,JACKS,5747.0244,Kern,35.62251063907486,-118.08712740286785
1997.0,ERSKIN,45.241283,Kern,35.580270184095276,-118.42733375995044
1997.0,THORTON,214.93816,Kern,35.38597181785758,-118.31079265244348
1997.0,LEWIS,334.80948,Tulare,36.177602029766724,-118.99079595441091
1997.0,HEMLOCK FIRE - JULY,3947.1023,San Bernardino,34.17036653717988,-117.2101664124218
1997.0,MAYBERT,470.67383,Nevada,39.36086013920176,-120.73690025892334
1997.0,SANTA ROSA,3074.2454,Santa Barbara,34.632334937233885,-120.33046746428802
1997.0,JANEWAY (SPOT),3.2297359,Santa Barbara,34.61942052293329,-119.9207312567706
1997.0,CENTER,98.94878,Marin,38.11518054373582,-122.62594191646336
1997.0,SCHOOL,386.9835,Tulare,36.13154427031777,-118.83710232236436
1997.0,PONDEROSA,878.43536,Tehama,40.33930827468353,-121.79472520872292
1997.0,GROVE,1400.2987,Fresno,36.92415216254173,-119.71505245711874
1997.0,MONTANA,350.14062,San Luis Obispo,35.26345410557421,-120.88199372714561
1997.0,GODDE FIRE,85.49489,Los Angeles,34.61018877989347,-118.25087845246631
1997.0,K I C FIRE,460.20264,Los Angeles,34.66883060653005,-118.2417159371667
1997.0,GORMAN FIRE,187.83041,Los Angeles,34.76692988517224,-118.77335461412476
1997.0,WILSON,63.23659,Modoc,41.97303624077798,-120.98096267691534
1997.0,RESEARCH,54.292477,Modoc,41.80400680393937,-120.61252785642398
1997.0,BOOT,16.01331,Lassen,41.107485916971626,-120.11344883363249
1997.0,ROBINSON,75.62143,Mendocino,38.81933434212596,-123.46782018268931
1997.0,MCCOY,20.930168,Mendocino,39.95688455329754,-123.74647417172197
1997.0,HANSON,103.20556,Mendocino,38.95997479480495,-123.08528024024767
1997.0,HOPPER,16.415367,Mendocino,39.317106610624684,-123.09068738561032
1997.0,ESCONDIDO,81.10481,Los Angeles,34.50210646711702,-118.24420347340504
1997.0,SHOOTING,24.596144,Los Angeles,34.444528542230735,-118.08993755399682
1997.0, ,58.34153,Kern,35.383633540207086,-118.40376235856198
1997.0,CHERRY II,29.62481,Los Angeles,34.636972930717185,-118.73916195154459
1997.0,SAND,54.13991,Los Angeles,34.55724918782644,-118.5325538077821
1997.0,RAILROAD #4,74.716866,Mendocino,39.65996760461035,-123.34829504563336
1997.0,RAILROAD #5,73.07514,Mendocino,39.66582517898406,-123.35076832405315
1997.0,HANES #1,32.92227,Mendocino,38.947105744517,-123.42433197662166
1997.0,OUTSIDE ORIGIN,41.957676,San Diego,32.59474285207138,-116.40803847699439
1997.0,LAUREL,702.6112,San Diego,32.972052106383664,-116.88996242100323
1997.0,ROUND,16.048847,Trinity,40.1927010813523,-123.45350827883624
1997.0,DECHAMBEAU,42.11316,Mono,38.045908247221675,-119.08400279585464
1997.0,HINDS,9.89928,Inyo,37.124929281746404,-118.39371924057559
1997.0,BOOT,3.3628032,Lassen,41.10895272116475,-120.11539746765868
1997.0,EL MORO,90.68682,Orange,33.57224569986681,-117.80588985114267
1997.0,SHU DEADWO,264.02216,Trinity,40.72432550954694,-122.75619004743304
1997.0,USL,30.128334,Kern,35.193406794589585,-119.57215828450197
1997.0,EUCALYPTUS,264.12262,Monterey,36.63053451055049,-121.72965371833425
1997.0,AMERICAN,1630.5876,San Luis Obispo,35.185603750353394,-119.89765052594204
1997.0,INDIAN,33.12743,Kern,35.30200884085814,-118.43972281840108
1997.0,BLM#1,30.949516,Fresno,36.61777514632312,-120.68795133113026
1997.0,HILL,230.74278,Kern,35.26597046623188,-119.5961640021795
1997.0,COUNTYLINE,453.36432,Kern,35.78687870413827,-119.59444533967098
1997.0,CALIENTE,62.17432,San Luis Obispo,35.10663156344301,-119.8641683416544
1997.0,YSABEL,260.2943,San Diego,33.07372431123713,-116.98893690704726
1997.0,WOHLFORD,537.65106,San Diego,33.18557919072223,-116.98325598387284
1997.0,EAGLE,129.50517,San Diego,33.03170694637925,-116.6945552077479
1997.0,PALA,457.89236,San Diego,33.38406417981563,-117.08865360293305
1997.0,DEL DIOS,1072.8867,San Diego,33.083585906230695,-117.12900226978364
1997.0,MARGARITA,1164.1285,San Diego,33.447383262364355,-117.3046837005915
1997.0,PAMOOSA,12.480182,San Diego,33.2564018753213,-117.11110795463806
1997.0,BAKER,6319.7153,Orange,33.77136897593313,-117.69288483632407
1997.0,SISAR,306.2729,Ventura,34.4490068862587,-119.14333326458477
1997.0,AUTUMN,46.8571,Ventura,34.21797009691804,-118.82796359774593
1997.0,ALOSTA,81.2674,Ventura,34.253936767118134,-119.02819971140752
1997.0,GOOCH,642.29614,Lassen,40.7843618354551,-120.88196504030014
1997.0,RANGE,944.644,Santa Barbara,34.5903462969875,-120.28590444809801
1997.0,MCMILLIAN,217.56578,San Luis Obispo,35.676111937772994,-120.45765836248239
1997.0,WILDWOOD FIRE,819.24493,San Bernardino,34.029934531916076,-116.98445383659426
1997.0,SCOTCH FIRE,1290.5682,San Bernardino,34.02702811861072,-117.23802140800417
1997.0,MILL,1326.3079,San Bernardino,34.19307720213987,-117.13997158740379
1997.0, ,31.26967,San Bernardino,34.17881438830791,-117.38745872837845
1997.0, ,77.5333,San Bernardino,34.18773417320076,-117.4100185814849
1997.0,LOKERN,317.86334,Kern,35.405071130061,-119.64263995833723
1997.0,LOKERN TWO,4566.402,Kern,35.39282499711194,-119.60191597102114
1997.0,MIDWAY,8034.083,Kern,35.22817155231545,-119.50573125616734
1997.0,WILLY,71.65487,Inyo,36.685742002854525,-118.30448533296733
1997.0,BOOT,1.0565712,Lassen,41.09802075254522,-120.10308684525836
1997.0,CLARKS,16.430794,Lassen,41.062137111537055,-120.22971048706468
1997.0,SLAUGHTERHOUSE,528.22205,San Diego,32.919555759230036,-116.94382877507799
1997.0,HICKOK,294.46283,El Dorado,38.75179468624218,-121.03447809862111
1997.0,EAST GRADE,339.7711,San Diego,33.30301463356624,-116.79137038286704
1997.0,DRY CREEK,959.8632,Merced,37.57321801063782,-120.40388843302142
1997.0,REDWOOD RETREAT,90.0514,Santa Clara,37.05118147155563,-121.71888561525999
1997.0,STUHR ACCIDENT,50.113205,Stanislaus,37.34650327267298,-121.11469013624409
1997.0,JACK,184.92772,Tuolumne,37.773207505743436,-120.20600983647822
1997.0,PRIEST,167.18196,Tuolumne,37.768394292751005,-120.20373565148492
1997.0,PRIEST #2,398.39377,Tuolumne,37.78514555750546,-120.25692218110461
1997.0,CARANTON,165.45003,Tulare,36.03086737808033,-118.92328679481048
1997.0,LEWIS,400.83792,Tulare,36.1793269717566,-118.99101649738802
1997.0,MARKLEY,333.60056,Napa,38.519243997681556,-122.10969356096086
1997.0,SANTIAGO,338.13794,Orange,33.69916076902384,-117.6244343147701
1997.0,FENTON,73.4249,Los Angeles,34.33344789186182,-118.43592254879793
1997.0,FERN,41.923153,Los Angeles,34.23444656408047,-118.1652631081331
1997.0,LOGAN,49490.477,San Luis Obispo,35.11277874893587,-120.10299283961899
1997.0,AZALEA,1351.4683,Santa Barbara,34.71023487545186,-120.49332401219053
1997.0,HALOWEEN,1128.8721,Santa Barbara,34.70604836910165,-120.57723660752532
1997.0,GLOBE,401.7757,Santa Barbara,34.857469227269014,-120.57552722429757
1997.0,SALDADO,7.7809515,Santa Barbara,34.862224265217066,-120.59502322483071
1997.0,BOAT_HOUSE,179.46164,Santa Barbara,34.56620702444471,-120.60237900502372
1997.0,BOOT,17.093895,Lassen,41.10615706915998,-120.10181297250662
1997.0,CDF #8,7.813727,Lassen,40.9072577066121,-121.05057289703392
1997.0,COMANCHE,1245.6652,Kern,35.10228314122616,-118.67359414343755
1997.0,POSO,1394.2692,Kern,35.52525943399109,-118.99108195434842
1997.0,GRANITE,1432.1982,Kern,35.54638869484708,-118.96931218854158
1997.0,CHOCTAW,10521.97,Kern,35.459378560162364,-118.88074410953497
1997.0,COTTONWOOD,3540.491,Kern,35.40258399169141,-118.75720602191561
1997.0,OSO,995.77094,Kern,34.839998067719854,-118.81254992974922
1997.0,GRANDVIEW,1.7151085,Kern,35.76615801243396,-118.43829922175543
1997.0,FREEWAY FIRE II,20.04352,Los Angeles,34.06896681233639,-117.80463858981341
1997.0,FREEWAY FIRE I,22.031301,Los Angeles,34.07423859368436,-117.80702762177572
1997.0,BONELLI FIRE,130.34036,Los Angeles,34.082884707396104,-117.81383642032867
1997.0,AMARILLO/TANK FIRE,202.31981,Los Angeles,34.14515920638725,-117.6877417082146
1997.0,RHAPSODY FIRE,122.180435,Los Angeles,34.16664610491671,-118.7835116154279
1997.0,CANYON II FIRE,3825.1714,Los Angeles,34.1890484202167,-117.90605361428862
1997.0,SHOOTING FIRE,425.73013,Los Angeles,34.31140329119,-118.35411770452546
1997.0,FREEWAY IC FIRE,45.274525,Los Angeles,34.360357029891716,-118.50346529207947
1997.0,SIERRA FIRE,522.9176,Los Angeles,34.352762287659104,-118.51453578673318
1997.0,PLACERITA FIRE,459.16824,Los Angeles,34.38956956226503,-118.46616595780144
1997.0,SOLEDAD FIRE,166.06882,Los Angeles,34.43137896869723,-118.32449425428076
1997.0,LINDA FIRE,215.76938,Los Angeles,34.47816657252035,-118.55337942463558
1997.0,HOMESTEAD,360.49762,Santa Barbara,34.51751140340472,-120.17591671813466
1997.0,JANEWAY,445.42755,Santa Barbara,34.61596749988529,-119.92911106197732
1997.0,TUNAWEE,62.675304,Inyo,36.069740098464656,-118.04781598408432
1997.0,CHOKE,3933.4238,Fresno,36.84489350374317,-118.72566620388682
1997.0,WHITE,22.037401,Fresno,36.82662034142001,-119.13065498326046
1997.0,NELSON,168.56418,Tulare,36.15571569086517,-118.60329667472412
1997.0,ROADS,41.080097,Tulare,35.93700867132574,-118.48742082214217
1997.0,THUNDER,22.55512,Tulare,35.823752267748084,-118.45921065310003
1997.0,CEMETERY,41.505287,Kern,35.7149862092931,-118.43896392620697
1997.0,TOWER,1185.0837,Kern,35.69270105585839,-118.41497435615679
1997.0,STINE,343.6262,Kern,35.682670962397964,-118.40012798493828
1997.0,HIGHWAY,213.64874,Kern,35.57316016172509,-118.57534314242146
1997.0,DEMOCRAT,812.29694,Kern,35.52705870806811,-118.64441423509993
1997.0,CDF #6,15.1243925,Modoc,41.396372349531845,-120.78926320167595
1997.0,LODI,36.680847,Los Angeles,34.15651949855233,-117.7764811523255
1997.0,SOLEDAD,44.301537,Los Angeles,34.43418194401298,-118.39768690477747
1997.0,MOUNTAIN,29.980188,Shasta,40.866736452092056,-121.40832805035411
1997.0,"FOUR ""S""",170.48384,San Diego,33.007782870351534,-117.10206157942
1997.0,ROCKWOOD,24.26743,San Diego,33.09425192969217,-116.96937356353452
1997.0,BLACK,197.38368,San Diego,33.094929752135975,-116.83835649337959
1997.0,DALEY,36.451942,San Diego,33.061273540773506,-116.65690059012462
1997.0,HOPE,48.041245,San Diego,32.900562593253255,-116.94625443867912
1997.0,WILLIAMS,5837.901,Yuba,39.375698412616124,-121.2514969715817
1997.0,COTO,197.5885,Orange,33.611133379120275,-117.59623416142321
1997.0,PERRIS LAKE,523.35175,Riverside,33.870702097153895,-117.19176197410427
1997.0,BEACH,2295.2278,Riverside,33.89752774032724,-117.15038922911044
1997.0,BROWN,267.9394,Riverside,33.817240992080265,-117.30613021971055
1997.0,CALIMESA,422.76547,Riverside,33.991147771188,-117.06351423941943
1997.0,GAVILAN,158.9578,Riverside,33.79607555411639,-117.38015673557464
1997.0,STATE,135.41429,Riverside,34.027207419130434,-117.49753811785945
1997.0,OLIVE,104.781425,Riverside,33.76000503979915,-117.29612342965127
1997.0,STATE,161.03561,Riverside,33.822198072376416,-117.49248899351188
1997.0,PAUBA,7100.5513,Riverside,33.52212488932296,-116.94574649051033
1997.0,PATTERSON,149.15599,Riverside,33.77592202234617,-117.30878713527206
1997.0,POPPET,1457.1809,Riverside,33.87339872733659,-116.87558047594464
1997.0,STATE,3666.8538,Riverside,33.931996153727134,-117.07170755329324
1997.0,SHEA,50.273857,Santa Clara,37.242907127664026,-121.74914448655753
1997.0,SITE 300,150.52263,San Joaquin,37.63902403474908,-121.51735866538301
1997.0,BENNY,113.073425,Alameda,37.74133418443715,-121.5999164167839
1997.0,GRANTLINE #2,90.42258,Alameda,37.753332152040365,-121.56943920417038
1997.0,ENGINE 93,87.27885,San Joaquin,37.68958711225595,-121.47870304747373
1997.0,PRIMEX,101.2553,San Joaquin,37.64338127036485,-121.49859076739288
1997.0,BLACK DIAMOND ES,175.47408,Contra Costa,37.95865076931167,-121.85675101307977
1997.0,BLACK DIAMOND MI,475.3738,Contra Costa,37.96233789176309,-121.87310622906169
1997.0,NARROWS,18160.338,Los Angeles,34.330614088373636,-117.7096671458087
1997.0,HORN,40.78406,Los Angeles,34.27076905914,-117.67934871189992
1997.0,ROBERTS,4.8272424,Los Angeles,34.16820164970769,-117.90876893807237
1997.0,GLENDORA,18.678602,Los Angeles,34.13044015053233,-117.7942902959103
1997.0, ,131.5814,Monterey,35.818571016705356,-120.73407525513117
1997.0, ,317.94022,San Luis Obispo,35.779344580767734,-120.74645053675647
1997.0,UMBRA,3.2612019,Santa Barbara,34.786355636869054,-120.57437821539965
1997.0,RUSH,2.1585412,Plumas,40.05906647734122,-121.0727843816022
1997.0,FULLER,11.016491,Madera,37.40570990069183,-119.2847725614092
1997.0,HELLS,17.995874,Madera,37.40100076140715,-119.29639170046045
1997.0,LAWYER 2,11.106776,El Dorado,39.01365997732054,-120.37458413278594
1997.0,SKY PILOT,13.308042,El Dorado,38.79146593211531,-120.54035041227324
1997.0,COFFEE,2424.6355,Tulare,36.16213192863979,-118.75837428612824
1997.0,NORTH SHORE,9.998665,Tuolumne,38.19662683197078,-119.99309535429066
1997.0,LYONS,9.674961,Tuolumne,38.12117365359218,-120.17477778435892
1997.0,FORESTA #1,32.747627,Mariposa,37.69876545632775,-119.75668817649724
1997.0,SUGARLOAF,280.47543,Tulare,36.72703680190562,-118.66674207230581
1997.0,AMPHITHEA,242.7219,Tulare,36.5420121945144,-118.78104988627717
1997.0,HUFFER PNF,1089.5981,Lassen,40.511028807056704,-121.28456270005066
1997.0,HUFFER WF,1202.8108,Lassen,40.51774204728582,-121.27875316121488
1997.0,KIBBIE,101.247246,Tuolumne,38.01372387132077,-119.85705361376668
1996.0,PATTERSON,475.10382,San Joaquin,37.71305427875382,-121.53421741498784
1996.0,WESTLEY,539.3416,Stanislaus,37.578273461196346,-121.3252795282497
1996.0,SHEEP,1376.7396,San Diego,33.37613238621212,-116.51785236609666
1996.0,CHALOLO #1,2678.8074,Tulare,36.06237547623636,-118.66397865260038
1996.0,PAINT,26.752153,Tulare,36.04192206274551,-118.74023360714585
1996.0,KNOB,51.79362,Tulare,36.0226001255431,-118.79627009934954
1996.0,ROCK #2,13.549955,Tulare,36.02208280416383,-118.78812904164715
1996.0,MOON,1.925552,Tulare,36.02231035284811,-118.78734943795182
1996.0,SIMMLER,104.49571,San Luis Obispo,35.31464015386764,-119.86666705303293
1996.0,COOK,615.6661,Kern,35.615126350933465,-118.44668306695272
1996.0,RESERVE,174.93599,Kern,35.297046210861375,-119.60391609505582
1996.0,MIDWAY,359.00995,San Luis Obispo,35.17106427261141,-119.60668073491588
1996.0,GILBRETH,4238.1675,Kern,35.67397310613389,-119.59523300354212
1996.0,REDRO,74.70119,Tuolumne,37.85542071108099,-120.33922691228925
1996.0,B V II,247.40047,Kern,35.23225105601988,-119.53073938141165
1996.0,ELK 2,245.62233,Kern,35.23404470406346,-119.51756965858884
1996.0,TWENTYFIVE,272.67108,Kern,35.10276103583467,-119.48462560331649
1996.0,CHERRY,39.030457,Tulare,36.52818297325001,-118.89034744541142
1996.0,POND,614.0495,Kern,35.72409790033759,-119.5408598366543
1996.0,TRINITY,76.125725,Shasta,40.713579058648016,-122.64923795076979
1996.0,WIND GAP,193.34903,Kern,35.00853762969132,-119.01913098118717
1996.0,SKYLINE,20567.914,Kings,35.999357438593506,-120.04040629179718
1996.0,PANOCHE II,7931.9546,Fresno,36.58343781868483,-120.66226651730892
1996.0,HWY 41,3198.4136,Kings,35.91735748492934,-120.00718147057387
1996.0,SCOTT,8827.958,El Dorado,38.557288787889554,-121.03298526765231
1996.0,HWY 162,438.8997,Butte,39.44983316063006,-121.86254291312761
1996.0,PALERMO,1514.6207,Butte,39.35564397744995,-121.51150534886656
1996.0,DEL VALLE,1088.0322,Alameda,37.57234024812041,-121.66584275448834
1996.0,MINES ROAD,174.05127,Santa Clara,37.47537696652936,-121.52367056699265
1996.0,TRIMMER 2,6147.7285,Fresno,36.89213929602134,-119.32929419154905
1996.0,TRIMMER,223.55269,Fresno,36.853591369073726,-119.35293854183372
1996.0,SUEY INCIDENT,731.0845,San Luis Obispo,35.08221240965473,-120.38514210556914
1996.0,GORGE,1382.5686,Los Angeles,34.59236026653277,-118.7720922844197
1996.0,EADE,309.14117,Monterey,36.117222609408714,-120.97527829857331
1996.0,PG&E #13,638.37836,Monterey,36.032805584776035,-120.89190430739288
1996.0,HONEY,3387.6172,San Diego,32.6839789692498,-116.80774563087571
1996.0,WHITE,61.70817,San Diego,32.665816830668675,-116.29547040729612
1996.0,HWY 94,202.18468,San Diego,32.65617832650964,-116.40215627738428
1996.0,SPENCER,492.38443,San Diego,32.649289049238796,-116.3898195183332
1996.0,OTAY #269,575.50616,San Diego,32.63778719037926,-116.69245750646714
1996.0,OTAY #322,16561.658,San Diego,32.58119547536022,-116.87796591530308
1996.0,SUR,4407.007,Monterey,36.25779251350149,-121.7385911170853
1996.0,WILD,25512.11,Monterey,35.96003208993619,-121.38671339623964
1996.0,ACTON II,23.272697,Los Angeles,34.47231430210377,-118.13835050917024
1996.0,MESA,64.68395,Los Angeles,34.51835237684286,-118.10753159538095
1996.0,CARSON,12.880849,Los Angeles,34.518922553894576,-118.08975979212465
1996.0,INDIAN,7.975783,Tulare,36.021202658123194,-118.79136707404543
1996.0,FORK,11.087199,Tulare,36.017575859625005,-118.78685668007213
1996.0,STREET,4.253303,Tulare,36.01691787741516,-118.79292375059177
1996.0,COW #1,382.68976,Tulare,36.035914426326336,-118.78680124248028
1996.0,OAK FLAT,689.0119,Tulare,36.01598188808351,-118.77710351590993
1996.0,CANYON,3336.3655,Kern,35.43512730994914,-118.76101963150195
1996.0,CLEAR LAKE,313.25418,Modoc,41.63935163639634,-121.11377652441504
1996.0,ROCK (BSFMU #3),188.95586,Modoc,41.97440340052567,-121.08357978478246
1996.0,CLEAR LAKE,70.59639,Modoc,41.815470335561585,-121.11630787130356
1996.0,BSFMU#9,21.206625,Modoc,41.80883660996727,-120.97452187705143
1996.0,RANCH,464.8242,Modoc,41.61907177499503,-121.25438268488661
1996.0,LINDSAY,325.80707,Tulare,36.21399135594713,-119.04685379758104
1996.0,PARK,548.08923,Tulare,36.17093595640363,-118.78666441358524
1996.0,5TH,124.10207,Siskiyou,41.78295803429159,-122.41871595122464
